model_key	family	layer_index	layer_name	mean_triplet	min_triplet	max_triplet	dataset_count
dino_vitb16	DINO	7	hidden_state_007	0.5254102096627166	0.28030993618960803	0.6973564266180492	4
dino_vitb16	DINO	8	hidden_state_008	0.5922971741112124	0.37420237010027346	0.7297174111212398	4
dino_vitb16	DINO	9	hidden_state_009	0.6660209662716499	0.4316317228805834	0.8359161349134001	4
dino_vitb16	DINO	10	hidden_state_010	0.6851640838650866	0.49635369188696443	0.7944393801276208	4
dino_vitb16	DINO	11	hidden_state_011	0.7188924339106655	0.5432999088422972	0.8144940747493163	4
dino_vitb16	DINO	12	hidden_state_012	0.7260711030082042	0.5656335460346399	0.8236098450319052	4
dino_vitb16	DINO	13	canonical_embedding	0.6390724703737466	0.43163172288058343	0.7793983591613491	4
dino_vitb8	DINO	0	hidden_state_000	0.00911577028258892	0.00911577028258892	0.00911577028258892	4
dino_vitb8	DINO	1	hidden_state_001	0.4017775752051048	0.1130355515041021	0.8997265268915223	4
dino_vitb8	DINO	2	hidden_state_002	0.5737237921604376	0.3482224247948952	0.9425706472196901	4
dino_vitb8	DINO	3	hidden_state_003	0.6542274384685506	0.5223336371923427	0.8730628988149498	4
dino_vitb8	DINO	4	hidden_state_004	0.5565747493163172	0.4608021877848678	0.7176390154968095	4
dino_vitb8	DINO	5	hidden_state_005	0.43539197812215136	0.272105742935278	0.6075660893345488	4
dino_vitb8	DINO	6	hidden_state_006	0.35642661804922515	0.2260711030082042	0.5054694621695532	4
dino_vitb8	DINO	7	hidden_state_007	0.36793527803099363	0.2292616226071103	0.5423883318140383	4
dino_vitb8	DINO	8	hidden_state_008	0.4454193254329991	0.28577939835916133	0.6326344576116681	4
dino_vitb8	DINO	9	hidden_state_009	0.5391978122151322	0.3773928896991796	0.6891522333637192	4
dino_vitb8	DINO	10	hidden_state_010	0.6254557885141294	0.4904284412032817	0.7283500455788514	4
dino_vitb8	DINO	11	hidden_state_011	0.7027119416590701	0.5774840474020055	0.8126709206927984	4
dino_vitb8	DINO	12	hidden_state_012	0.7342752962625342	0.6422060164083865	0.8135824977210574	4
dino_vitb8	DINO	13	canonical_embedding	0.6155423883318141	0.49544211485870554	0.7443026435733819	4
dino_vits16	DINO	0	hidden_state_000	0.00911577028258892	0.00911577028258892	0.00911577028258892	4
dino_vits16	DINO	1	hidden_state_001	0.23119872379216044	0.07064721969006377	0.4170464904284412	4
dino_vits16	DINO	2	hidden_state_002	0.5021649954421149	0.1567912488605287	0.9535095715587967	4
dino_vits16	DINO	3	hidden_state_003	0.5592525068368277	0.16545123062898814	0.946672743846855	4
