model_key	family	layer_index	layer_name	mean_alignment	min_alignment	max_alignment	dataset_count
fastvithd_05b	FastViTHD	20	block_020	0.4749507949833906	0.30685121628855744	0.6180835102499508	4
fastvithd_05b	FastViTHD	21	block_021	0.57337578352834	0.3808995382677245	0.7637914757337679	4
fastvithd_05b	FastViTHD	22	block_022	0.5343624475473286	0.30304877419709825	0.7621078088752339	4
fastvithd_05b	FastViTHD	23	block_023	0.4919260981840272	0.27673279995689887	0.736524279936908	4
fastvithd_05b	FastViTHD	24	block_024	0.46300417383344833	0.26961946634845196	0.6707571626312235	4
fastvithd_05b	FastViTHD	25	block_025	0.5111069298392353	0.36075964874874905	0.7388531629451882	4
fastvithd_05b	FastViTHD	26	block_026	0.4777578838426988	0.309987510990214	0.6955152883367096	4
fastvithd_05b	FastViTHD	27	block_027	0.49676560725318897	0.34434081355667967	0.692123426127345	4
fastvithd_05b	FastViTHD	28	block_028	0.4719179460754927	0.3697270615463446	0.616037522519492	4
fastvithd_05b	FastViTHD	29	block_029	0.4670669845429152	0.36423546511961136	0.6063565548852659	4
fastvithd_05b	FastViTHD	30	block_030	0.4840160011227662	0.36200310477127173	0.6120226366057924	4
fastvithd_05b	FastViTHD	31	block_031	0.4769317779216766	0.3596083271146204	0.5984719294376792	4
fastvithd_05b	FastViTHD	32	block_032	0.4858511767436293	0.37261446443985163	0.6125192023053979	4
fastvithd_05b	FastViTHD	33	block_033	0.5014364887818518	0.3812075365069976	0.6606088298834593	4
fastvithd_05b	FastViTHD	34	block_034	0.49990472013550324	0.3517976092630739	0.6949086169605726	4
fastvithd_05b	FastViTHD	35	block_035	0.48642368652177315	0.35296791659932114	0.6362552296302941	4
fastvithd_05b	FastViTHD	36	block_036	0.43583466559760126	0.3226311288712205	0.5618034977572345	4
fastvithd_05b	FastViTHD	37	block_037	0.31498410839213664	0.15866777996317996	0.4727629826898965	4
fastvithd_05b	FastViTHD	38	block_038	0.26873247402841044	0.2245694821326675	0.2995946218573955	4
fastvithd_05b	FastViTHD	39	block_039	0.21213261920839033	0.16071411172132832	0.2500989008914381	4
fastvithd_05b	FastViTHD	40	block_040	0.21099832401160884	0.12954223967664988	0.2531983875251737	4
fastvithd_05b	FastViTHD	41	block_041	0.17394080525378292	0.10299034122106865	0.2137969576571256	4
fastvithd_05b	FastViTHD	42	block_042	0.06561589135156566	0.035632139028193975	0.12611094603046455	4
fastvithd_05b	FastViTHD	43	block_043	0.038246687442480186	0.010982504196315487	0.09551028919637496	4
fastvithd_05b	FastViTHD	44	image_embeddings	0.05565088115703416	0.020350021837139614	0.12829842033394878	4
fastvithd_05b	FastViTHD	45	canonical_embedding	0.030246312573642433	0.005798161782827642	0.056458359808531366	4
fastvithd_15b	FastViTHD	0	block_000	0.3059631185718176	0.2604595720611284	0.3524328594725703	4
fastvithd_15b	FastViTHD	1	block_001	0.3494804355211389	0.24648136831298792	0.41816319519531886	4
fastvithd_15b	FastViTHD	2	block_002	0.4620141467092094	0.41689435336976327	0.552269299904689	4
