model_key	family	layer_index	layer_name	mean_quality	min_quality	max_quality	dataset_count
dinov3_vith16plus	DINOv3	2	block_002	0.5856546743102915	0.3545698862446667	0.7307005226543408	4
dinov3_vith16plus	DINOv3	3	block_003	0.5229846892927411	0.2112711832408256	0.7029701200914983	4
dinov3_vith16plus	DINOv3	4	block_004	0.492984809713039	0.1261901359983798	0.6651540763083731	4
dinov3_vith16plus	DINOv3	5	block_005	0.4755661554907272	0.08005265560692966	0.6599950335643217	4
dinov3_vith16plus	DINOv3	6	block_006	0.44117629996285684	0.06815612267314734	0.6627633659258595	4
dinov3_vith16plus	DINOv3	7	block_007	0.4828545655491738	0.08672095703453507	0.7359820834548078	4
dinov3_vith16plus	DINOv3	8	block_008	0.5118772226528052	0.09287576760822032	0.7453208980885531	4
dinov3_vith16plus	DINOv3	9	block_009	0.48955428093493225	0.103349929803966	0.7279105742563896	4
dinov3_vith16plus	DINOv3	10	block_010	0.49308083772743516	0.1511680817431958	0.7242275627368752	4
dinov3_vith16plus	DINOv3	11	block_011	0.5430406426721767	0.2306916926683761	0.7613231802097054	4
dinov3_vith16plus	DINOv3	12	block_012	0.5210579586710892	0.2676025351237613	0.7613264041968575	4
dinov3_vith16plus	DINOv3	13	block_013	0.513094349623127	0.3109716486971685	0.7839507340373948	4
dinov3_vith16plus	DINOv3	14	block_014	0.5303858249223983	0.3095798492758996	0.8240889442172847	4
dinov3_vith16plus	DINOv3	15	block_015	0.5288909594740142	0.3169374123532006	0.8408003741544556	4
dinov3_vith16plus	DINOv3	16	block_016	0.5332136005624688	0.2844874057374339	0.8751563633768815	4
dinov3_vith16plus	DINOv3	17	block_017	0.5418449298449514	0.2740966723623368	0.8871053194928281	4
dinov3_vith16plus	DINOv3	18	block_018	0.5642315082290424	0.2735121305758222	0.9125113054482804	4
dinov3_vith16plus	DINOv3	19	block_019	0.5591358863086183	0.22499205645224504	0.9074185878764327	4
dinov3_vith16plus	DINOv3	20	block_020	0.5788148525118719	0.2638557972769481	0.9550944800181576	4
dinov3_vith16plus	DINOv3	21	block_021	0.5500745024956846	0.2591146830808443	0.9653062443902624	4
dinov3_vith16plus	DINOv3	22	block_022	0.6035377839148883	0.2679369856024758	0.9384018566727077	4
dinov3_vith16plus	DINOv3	23	block_023	0.594340455332413	0.2506378576020572	0.9209067829250763	4
