dataset	family	model_key	corr_metric	layer_index	layer_name	metric_score	raw_value_mean	family_rank
SPAQ	DINO	dino_vitb16	pcc	5	hidden_state_005	0.6051688307805013	0.3077844985366939	4
SPAQ	DINOv2	dinov2_large	pcc	11	hidden_state_011	0.9693034095071502	0.5304279823949855	1
SPAQ	DINOv2	dinov2_base	pcc	5	hidden_state_005	0.9547988943957301	0.5133176598411591	2
SPAQ	DINOv2	dinov2_giant	pcc	18	hidden_state_018	0.9332773616499592	0.49096361103220687	3
SPAQ	DINOv2	dinov2_small	pcc	7	hidden_state_007	0.9212035033227931	0.47738556535504717	4
SPAQ	DINOv3	dinov3_vith16plus	pcc	10	block_010	0.7414953877090295	0.3597545046851891	1
SPAQ	DINOv3	dinov3_vitb16	pcc	3	block_003	0.6820179987740426	0.33559022161465035	2
SPAQ	DINOv3	dinov3_vitl16	pcc	9	block_009	0.6399719580931877	0.3230855430687125	3
SPAQ	DINOv3	dinov3_vits16plus	pcc	0	block_000	0.6389534416511553	0.3255917329137248	4
SPAQ	DINOv3	dinov3_vits16	pcc	2	block_002	0.5880287875729782	0.3031358472198438	5
SPAQ	FastViT	fastvit_sa24	pcc	2	feature_map_002	0.9260858413132695	0.4811386619154362	1
SPAQ	FastViT	fastvit_ma36	pcc	1	feature_map_001	0.9192853752251949	0.47886703188821755	2
SPAQ	FastViT	fastvit_sa12	pcc	1	feature_map_001	0.7519662506634374	0.3613465522216441	3
SPAQ	FastViT	fastvit_sa36	pcc	0	feature_map_000	0.6693970382663168	0.33528978887955474	4
SPAQ	FastViT	fastvit_s12	pcc	0	feature_map_000	0.6416419980115569	0.3211190553704469	5
SPAQ	FastViT	fastvit_t12	pcc	0	feature_map_000	0.535323832163441	0.2845700539684206	6
SPAQ	FastViT	fastvit_t8	pcc	1	feature_map_001	0.469792577724952	0.26034997061123366	7
SPAQ	FastViTHD	fastvithd_15b	pcc	18	block_018	0.8454954942327675	0.41771955329227545	1
SPAQ	FastViTHD	fastvithd_05b	pcc	18	block_018	0.8404059488835565	0.4150856616296559	2
SPAQ	FastViTHD	fastvithd_7b	pcc	18	block_018	0.838488988809401	0.4143546304651219	3
SPAQ	I-JEPA	ijepa_vith14	pcc	21	hidden_state_021	0.6921597127222983	0.34139212429532645	1
SPAQ	InternViT	internvit_300m_v25	pcc	9	hidden_state_009	0.984293588766044	0.5486012842520579	1
SPAQ	InternViT	internvit_300m	pcc	8	hidden_state_008	0.9804351401254363	0.543643283512352	2
SPAQ	InternViT	internvit_6b_v25	pcc	24	hidden_state_024	0.9804293000082229	0.5437258703395389	3
SPAQ	MAE	vit_mae_large	pcc	7	hidden_state_007	0.9859963333408087	0.5559940367721686	1
SPAQ	MAE	vit_mae_huge	pcc	6	hidden_state_006	0.9661775451698025	0.5276403585324577	2
SPAQ	MAE	vit_mae_base	pcc	3	hidden_state_003	0.8812169215761028	0.45899722960062134	3
SPAQ	ResNeXt	resnext101_32x8d	pcc	2	feature_map_002	0.8079232169421333	0.3940057706662817	1
SPAQ	ResNeXt	resnext50_32x4d	pcc	2	feature_map_002	0.6934410344389376	0.3409714258215035	2
SPAQ	ResNet	resnet34	pcc	1	hidden_state_001	0.8086791617142473	0.3947356214829356	1
SPAQ	ResNet	resnet18	pcc	1	hidden_state_001	0.7584305596047035	0.3701802257792665	2
SPAQ	ResNet	resnet50	pcc	2	hidden_state_002	0.6765280549886749	0.3335611529337152	3
SPAQ	ResNet	resnet101	pcc	2	hidden_state_002	0.658592354211986	0.32786994739353226	4
SPAQ	ResNet	resnet152	pcc	2	hidden_state_002	0.6262268918242097	0.3160547331398701	5
SPAQ	SigLIP	siglip_so400m	pcc	9	hidden_state_009	0.9946787187997578	0.583011791643059	1
SPAQ	SigLIP	siglip_large	pcc	7	hidden_state_007	0.914893373475963	0.4708006265485078	2
SPAQ	SigLIP	siglip_base	pcc	2	hidden_state_002	0.8396780366740673	0.4121275184988327	3
SPAQ	SigLIP2	siglip2_large	pcc	1	pooler_output	0.31514440507426755	0.18904633338773946	1
SPAQ	SigLIP2	siglip2_so400m	pcc	1	pooler_output	0.29784037137538966	0.17804700408254776	2
SPAQ	SigLIP2	siglip2_base	pcc	1	pooler_output	0.15160500437307978	0.10704821448068477	3
SPAQ	SigLIP2	siglip2_base_naflex	pcc	1	pooler_output	0.10666016311213769	0.07824371311599239	4
SPAQ	Swin	swin_large	pcc	3	hidden_state_003	0.7251432931159502	0.3523908691364766	1
SPAQ	Swin	swin_base	pcc	3	hidden_state_003	0.6718202197005375	0.3334362998009736	2
SPAQ	Swin	swin_tiny	pcc	2	hidden_state_002	0.6528209167769281	0.3294759080953133	3
SPAQ	Swin	swin_small	pcc	2	hidden_state_002	0.5855799096230181	0.30560202272761405	4
SPAQ	SwinV2	swinv2_tiny	pcc	2	hidden_state_002	0.6937631753044337	0.3438647306428307	1
SPAQ	SwinV2	swinv2_large	pcc	3	hidden_state_003	0.6414090941370829	0.3229742715650198	2
SPAQ	SwinV2	swinv2_small	pcc	2	hidden_state_002	0.5969527202798771	0.3112228361783947	3
SPAQ	SwinV2	swinv2_base	pcc	2	hidden_state_002	0.5742222832709142	0.3021523878654061	4
SPAQ	VGG	vgg19_bn	pcc	2	feature_map_002	0.8168385062755563	0.398134875360759	1
SPAQ	VGG	vgg11_bn	pcc	2	feature_map_002	0.7689750080360013	0.3721800798181537	2
SPAQ	VGG	vgg16_bn	pcc	2	feature_map_002	0.7477786530166775	0.3645257580490701	3
SPAQ	VGG	vgg13_bn	pcc	2	feature_map_002	0.682442925702496	0.3358119958440466	4
SPAQ	VGG	vgg13	pcc	1	feature_map_001	0.6514809602834652	0.3334886783287338	5
SPAQ	VGG	vgg16	pcc	1	feature_map_001	0.6353437820038423	0.3248977283717564	6
SPAQ	VGG	vgg19	pcc	1	feature_map_001	0.6257519734924089	0.32333994391886545	7
SPAQ	VGG	vgg11	pcc	2	feature_map_002	0.6140084321948375	0.3087466955549457	8
