model_key	family	layer_index	layer_name	mean_alignment	min_alignment	max_alignment	dataset_count
siglip_large	SigLIP	22	hidden_state_022	0.6572374535315986	0.5046468401486989	0.7689745972738539	4
siglip_large	SigLIP	23	hidden_state_023	0.6195980483271376	0.4079151177199504	0.7557311028500621	4
siglip_large	SigLIP	24	hidden_state_024	0.5892386926889714	0.3991635687732342	0.7060099132589839	4
siglip_large	SigLIP	25	pooler_output	0.5892386926889714	0.3991635687732342	0.7060099132589839	4
siglip_large	SigLIP	26	image_embeds_l2	0.5882899628252788	0.39598822800495664	0.7085656753407683	4
siglip_so400m	SigLIP	0	hidden_state_000	0.02139482651796777	0.0010842627013630441	0.03245043370508053	4
siglip_so400m	SigLIP	1	hidden_state_001	0.23981567534076828	0.17580545229244113	0.37135997521685254	4
siglip_so400m	SigLIP	2	hidden_state_002	0.4018742255266419	0.31675960346964066	0.5260223048327138	4
siglip_so400m	SigLIP	3	hidden_state_003	0.5348319392812887	0.45957249070631967	0.6329770755885997	4
siglip_so400m	SigLIP	4	hidden_state_004	0.6499767657992565	0.5579306071871127	0.8161400247831474	4
siglip_so400m	SigLIP	5	hidden_state_005	0.6922630111524164	0.5803903345724907	0.8743804213135068	4
siglip_so400m	SigLIP	6	hidden_state_006	0.6751471499380421	0.5579306071871127	0.8683395291201982	4
siglip_so400m	SigLIP	7	hidden_state_007	0.6992139095415117	0.5800805452292441	0.9178283767038414	4
siglip_so400m	SigLIP	8	hidden_state_008	0.7251781288723668	0.5967317224287485	0.9474907063197026	4
siglip_so400m	SigLIP	9	hidden_state_009	0.7371824659231723	0.5940210656753407	0.9373451053283768	4
siglip_so400m	SigLIP	10	hidden_state_010	0.7310060408921933	0.5903810408921933	0.9658457249070632	4
siglip_so400m	SigLIP	11	hidden_state_011	0.7713948265179678	0.6029275092936803	0.973590458488228	4
siglip_so400m	SigLIP	12	hidden_state_012	0.7645020136307311	0.6100526641883519	0.9617410161090459	4
siglip_so400m	SigLIP	13	hidden_state_013	0.734587980173482	0.5991325898389096	0.947180916976456	4
siglip_so400m	SigLIP	14	hidden_state_014	0.7593711276332094	0.6399473358116481	0.9545384138785625	4
siglip_so400m	SigLIP	15	hidden_state_015	0.728624535315985	0.6016109045848822	0.9113228004956629	4
siglip_so400m	SigLIP	16	hidden_state_016	0.7141999690210656	0.5849597273853779	0.8736059479553903	4
siglip_so400m	SigLIP	17	hidden_state_017	0.716523389095415	0.5812422552664188	0.8173017348203221	4
siglip_so400m	SigLIP	18	hidden_state_018	0.7250619578686492	0.5721034696406444	0.81954770755886	4
siglip_so400m	SigLIP	19	hidden_state_019	0.6869191449814126	0.5002323420074349	0.8082403965303594	4
siglip_so400m	SigLIP	20	hidden_state_020	0.6959030359355638	0.504182156133829	0.8379027261462206	4
siglip_so400m	SigLIP	21	hidden_state_021	0.6803554832713755	0.5014714993804213	0.8574194547707559	4
siglip_so400m	SigLIP	22	hidden_state_022	0.6901719330855018	0.5137856257744734	0.8572645600991327	4
siglip_so400m	SigLIP	23	hidden_state_023	0.6708875464684014	0.508131970260223	0.8419299876084262	4
siglip_so400m	SigLIP	24	hidden_state_024	0.6736756505576209	0.5177354399008675	0.8492874845105328	4
siglip_so400m	SigLIP	25	hidden_state_025	0.6591736369268897	0.5205235439900867	0.845724907063197	4
siglip_so400m	SigLIP	26	hidden_state_026	0.6643432465923172	0.5494888475836431	0.841775092936803	4
siglip_so400m	SigLIP	27	hidden_state_027	0.6475178128872368	0.569315365551425	0.7825278810408922	4
siglip_so400m	SigLIP	28	pooler_output	0.6475178128872368	0.569315365551425	0.7825278810408922	4
siglip_so400m	SigLIP	29	image_embeds_l2	0.6479244114002478	0.5710966542750929	0.7816759603469641	4
swin_base	Swin	0	hidden_state_000	0.029526796778190836	0.022072490706319697	0.044067534076827765	4
swin_base	Swin	1	hidden_state_001	0.39900867410161095	0.22126703841387854	0.502633209417596	4
swin_base	Swin	2	hidden_state_002	0.614873760842627	0.48420074349442377	0.6998915737298637	4
swin_base	Swin	3	hidden_state_003	0.2899047397769517	0.1936183395291202	0.4292905824039653	4
swin_base	Swin	4	hidden_state_004	0.1907527881040892	0.11655824039653034	0.27656443618339527	4
swin_base	Swin	5	canonical_embedding	0.35656753407682773	0.213909541511772	0.44625154894671626	4
swin_large	Swin	0	hidden_state_000	0.024647614622057	0.017270755885997514	0.037019826517967785	4
swin_large	Swin	1	hidden_state_001	0.5105909231722429	0.3495972738537794	0.5925495662949195	4
swin_large	Swin	2	hidden_state_002	0.6027532527881041	0.48280669144981414	0.6781288723667905	4
swin_large	Swin	3	hidden_state_003	0.37972428748451054	0.28562577447335813	0.47413258983890955	4
swin_large	Swin	4	hidden_state_004	0.2292053903345725	0.1266263940520446	0.3252013630731103	4
