dataset	family	model_key	corr_metric	layer_index	layer_name	metric_score	raw_value_mean	family_rank
kadid10k	ConvNeXt	convnext_large	pcc	1	hidden_state_001	0.3608271375464684	0.5219118307270483	4
kadid10k	DINO	dino_vits8	pcc	9	hidden_state_009	0.6895910780669146	0.6113464997519775	1
kadid10k	DINO	dino_vitb8	pcc	12	hidden_state_012	0.6473048327137547	0.600222029722295	2
kadid10k	DINO	dino_vits16	pcc	9	hidden_state_009	0.6421933085501859	0.595885213260363	3
kadid10k	DINO	dino_vitb16	pcc	9	hidden_state_009	0.5843401486988847	0.5806553239273617	4
kadid10k	DINOv2	dinov2_small	pcc	4	hidden_state_004	0.8280669144981413	0.6465146827902402	1
kadid10k	DINOv2	dinov2_base	pcc	4	hidden_state_004	0.7820631970260223	0.6366822603351558	2
kadid10k	DINOv2	dinov2_large	pcc	20	hidden_state_020	0.7660315985130112	0.633319071761524	3
kadid10k	DINOv2	dinov2_giant	pcc	31	hidden_state_031	0.7453531598513011	0.6278405707294329	4
kadid10k	DINOv3	dinov3_vith16plus	pcc	15	block_015	0.7181691449814127	0.6191809660490621	1
kadid10k	DINOv3	dinov3_vitb16	pcc	3	block_003	0.7070167286245354	0.6196254472861934	2
kadid10k	DINOv3	dinov3_vit7b16	pcc	29	block_029	0.6679832713754648	0.6038718550739065	3
kadid10k	DINOv3	dinov3_vitl16	pcc	16	block_016	0.6407992565055762	0.5958663708754254	4
kadid10k	DINOv3	dinov3_vits16plus	pcc	4	block_004	0.6391728624535316	0.6020071577031711	5
kadid10k	DINOv3	dinov3_vits16	pcc	11	block_011	0.5827137546468402	0.5813142134565055	6
kadid10k	FastViT	fastvit_sa24	pcc	2	feature_map_002	0.7367565055762082	0.6273233387657665	1
kadid10k	FastViT	fastvit_ma36	pcc	1	feature_map_001	0.6533457249070632	0.606287611141162	2
kadid10k	FastViT	fastvit_sa12	pcc	1	feature_map_001	0.6289498141263941	0.598478686412199	3
kadid10k	FastViT	fastvit_s12	pcc	0	feature_map_000	0.5978159851301115	0.5911883311621052	4
kadid10k	FastViT	fastvit_sa36	pcc	3	feature_map_003	0.5899163568773234	0.5892043344469029	5
kadid10k	FastViT	fastvit_t8	pcc	3	feature_map_003	0.5511152416356878	0.5743188346129063	6
kadid10k	FastViT	fastvit_t12	pcc	1	feature_map_001	0.5346189591078068	0.5728074090940694	7
kadid10k	FastViTHD	fastvithd_7b	pcc	43	block_043	0.8011152416356877	0.6378656341050968	1
kadid10k	FastViTHD	fastvithd_15b	pcc	41	block_041	0.791589219330855	0.6364705114496959	2
kadid10k	FastViTHD	fastvithd_05b	pcc	41	block_041	0.7739312267657993	0.631351498063171	3
kadid10k	I-JEPA	ijepa_vith14	pcc	12	hidden_state_012	0.5383364312267658	0.573491221445539	1
kadid10k	InternViT	internvit_300m_v25	pcc	8	hidden_state_008	0.6658921933085502	0.6348502519435841	1
kadid10k	InternViT	internvit_300m	pcc	8	hidden_state_008	0.658457249070632	0.6204907002181214	2
kadid10k	InternViT	internvit_6b_v25	pcc	45	hidden_state_045	0.5922397769516728	0.5871333361427635	3
kadid10k	MAE	vit_mae_large	pcc	7	hidden_state_007	0.733271375464684	0.6219312235738003	1
kadid10k	MAE	vit_mae_huge	pcc	8	hidden_state_008	0.658224907063197	0.6056371451722276	2
kadid10k	MAE	vit_mae_base	pcc	6	hidden_state_006	0.6136152416356877	0.5900817615790386	3
kadid10k	ResNeXt	resnext50_32x4d	pcc	3	feature_map_003	0.8752323420074349	0.6625386383699137	1
kadid10k	ResNeXt	resnext101_32x8d	pcc	3	feature_map_003	0.8366635687732342	0.6511933321658434	2
kadid10k	ResNet	resnet34	pcc	3	hidden_state_003	0.8787174721189591	0.6629728829636448	1
kadid10k	ResNet	resnet50	pcc	3	hidden_state_003	0.8199349442379182	0.6430848947491473	2
kadid10k	ResNet	resnet18	pcc	4	hidden_state_004	0.7997211895910781	0.6521190944303763	3
kadid10k	ResNet	resnet101	pcc	2	hidden_state_002	0.7867100371747212	0.6360842214209288	4
kadid10k	ResNet	resnet152	pcc	3	hidden_state_003	0.7237453531598512	0.6215364379779951	5
kadid10k	SigLIP	siglip_base	pcc	5	hidden_state_005	0.9537639405204461	0.6957611947684497	1
kadid10k	SigLIP	siglip_large	pcc	17	hidden_state_017	0.8884758364312267	0.6663565940651784	2
kadid10k	SigLIP	siglip_so400m	pcc	18	hidden_state_018	0.8571096654275093	0.6578902123639362	3
kadid10k	SigLIP2	siglip2_base	pcc	2	image_embeds_l2	0.7948420074349443	0.6428926030475289	1
kadid10k	SigLIP2	siglip2_large	pcc	2	image_embeds_l2	0.7390799256505576	0.6306588390487335	2
kadid10k	SigLIP2	siglip2_base_naflex	pcc	2	image_embeds_l2	0.6909851301115242	0.612304548543714	3
kadid10k	SigLIP2	siglip2_so400m_naflex	pcc	2	image_embeds_l2	0.6033921933085502	0.5894519361354247	4
kadid10k	SigLIP2	siglip2_so400m	pcc	2	image_embeds_l2	0.5678438661710037	0.578879636165698	5
kadid10k	Swin	swin_tiny	pcc	3	hidden_state_003	0.6312732342007435	0.5974662853072665	1
kadid10k	Swin	swin_large	pcc	3	hidden_state_003	0.5241635687732342	0.570889723834271	2
kadid10k	Swin	swin_base	pcc	5	canonical_embedding	0.49372676579925656	0.5635692988774021	3
kadid10k	Swin	swin_small	pcc	3	hidden_state_003	0.4765334572490706	0.5588083043499102	4
kadid10k	SwinV2	swinv2_tiny	pcc	2	hidden_state_002	0.5910780669144982	0.5868911468146636	1
kadid10k	SwinV2	swinv2_large	pcc	3	hidden_state_003	0.5601765799256506	0.5813758498944616	2
kadid10k	SwinV2	swinv2_base	pcc	2	hidden_state_002	0.5425185873605948	0.5740976480314366	3
kadid10k	SwinV2	swinv2_small	pcc	2	hidden_state_002	0.5148698884758365	0.5656941650693045	4
kadid10k	VGG	vgg13_bn	pcc	5	feature_map_005	0.8197026022304833	0.6496143142405385	1
kadid10k	VGG	vgg11_bn	pcc	5	feature_map_005	0.8120353159851301	0.6541187836097819	2
kadid10k	VGG	vgg13	pcc	5	feature_map_005	0.8108736059479553	0.6499694909695248	3
kadid10k	VGG	vgg16_bn	pcc	5	feature_map_005	0.7994888475836431	0.6436126892545543	4
kadid10k	VGG	vgg19_bn	pcc	5	feature_map_005	0.7897304832713755	0.6438066372119275	5
kadid10k	VGG	vgg19	pcc	2	feature_map_002	0.7888011152416357	0.6381674571535584	6
kadid10k	VGG	vgg11	pcc	5	feature_map_005	0.787639405204461	0.6503107554629775	7
kadid10k	VGG	vgg16	pcc	5	feature_map_005	0.7795074349442379	0.6460798201456022	8
kadid10k	ViT	vit_small	pcc	10	block_010	0.8703531598513011	0.6592801202525722	1
kadid10k	ViT	vit_tiny	pcc	7	block_007	0.7941449814126393	0.6402279170650562	2
kadid10k	ViT	vit_base	pcc	11	hidden_state_011	0.6026951672862454	0.5868615069442754	3
kadid10k	ViT	vit_huge	pcc	9	hidden_state_009	0.54182156133829	0.5742116576483791	4
kadid10k	ViT	vit_large	pcc	21	hidden_state_021	0.5392657992565055	0.5515631409760817	5
kadid10k	CLIP	clip_vit_l14	scc	19	hidden_state_019	0.7734665427509294	0.6688480682367897	1
kadid10k	CLIP	clip_vit_b32	scc	11	hidden_state_011	0.6840148698884758	0.6615782663032493	2
kadid10k	CLIP	clip_vit_l14_336	scc	21	hidden_state_021	0.6656598513011152	0.649369282784	3
kadid10k	CLIP	clip_vit_b16	scc	11	hidden_state_011	0.595724907063197	0.6347602768783501	4
kadid10k	ConvNeXt	convnext_tiny	scc	1	hidden_state_001	0.6854089219330856	0.6516103349027809	1
kadid10k	ConvNeXt	convnext_small	scc	2	hidden_state_002	0.6380111524163569	0.651042870468638	2
kadid10k	ConvNeXt	convnext_base	scc	1	hidden_state_001	0.6342936802973977	0.6486148279075221	3
kadid10k	ConvNeXt	convnext_large	scc	1	hidden_state_001	0.5676115241635687	0.6287928080136813	4
kadid10k	DINO	dino_vits8	scc	5	hidden_state_005	0.679135687732342	0.6505700858531378	1
kadid10k	DINO	dino_vitb8	scc	13	canonical_embedding	0.633364312267658	0.6473643213600317	2
kadid10k	DINO	dino_vits16	scc	12	hidden_state_012	0.6280204460966543	0.6462741565819472	3
kadid10k	DINO	dino_vitb16	scc	12	hidden_state_012	0.578996282527881	0.6250230785961846	4
kadid10k	DINOv2	dinov2_small	scc	4	hidden_state_004	0.9096189591078068	0.7157229210287863	1
kadid10k	DINOv2	dinov2_base	scc	4	hidden_state_004	0.8350371747211895	0.6862794378105953	2
kadid10k	DINOv2	dinov2_giant	scc	11	hidden_state_011	0.8143587360594795	0.6782800083651056	3
kadid10k	DINOv2	dinov2_large	scc	21	hidden_state_021	0.8131970260223048	0.6786311873197161	4
kadid10k	DINOv3	dinov3_vitb16	scc	3	block_003	0.7302509293680297	0.6696809523447707	1
kadid10k	DINOv3	dinov3_vith16plus	scc	7	block_007	0.6617100371747212	0.6571001141825056	2
kadid10k	DINOv3	dinov3_vits16plus	scc	3	block_003	0.6505576208178439	0.6469855036688236	3
kadid10k	DINOv3	dinov3_vit7b16	scc	10	block_010	0.6435873605947956	0.6452616260162498	4
kadid10k	DINOv3	dinov3_vits16	scc	3	block_003	0.6340613382899628	0.6432698289413683	5
kadid10k	DINOv3	dinov3_vitl16	scc	9	block_009	0.5671468401486989	0.6303385653368545	6
kadid10k	FastViT	fastvit_sa24	scc	2	feature_map_002	0.7493029739776952	0.6684916460847218	1
kadid10k	FastViT	fastvit_s12	scc	0	feature_map_000	0.7195631970260223	0.6581208950904432	2
kadid10k	FastViT	fastvit_ma36	scc	1	feature_map_001	0.7114312267657993	0.6634030589111113	3
kadid10k	FastViT	fastvit_sa12	scc	1	feature_map_001	0.7102695167286246	0.6593600584593098	4
kadid10k	FastViT	fastvit_sa36	scc	2	feature_map_002	0.6324349442379182	0.6418853314068697	5
kadid10k	FastViT	fastvit_t8	scc	3	feature_map_003	0.6182620817843867	0.6387108059489652	6
kadid10k	FastViT	fastvit_t12	scc	1	feature_map_001	0.5710966542750929	0.6306792535326178	7
kadid10k	FastViTHD	fastvithd_15b	scc	41	block_041	0.7927509293680297	0.6734808639542703	1
kadid10k	FastViTHD	fastvithd_7b	scc	45	canonical_embedding	0.7813661710037174	0.669123857437707	2
kadid10k	FastViTHD	fastvithd_05b	scc	41	block_041	0.7690520446096654	0.6665244160623883	3
kadid10k	I-JEPA	ijepa_vith14	scc	12	hidden_state_012	0.5782992565055762	0.628753689090024	1
kadid10k	InternViT	internvit_300m_v25	scc	8	hidden_state_008	0.6477695167286246	0.6762266423272418	1
kadid10k	InternViT	internvit_300m	scc	8	hidden_state_008	0.6215148698884758	0.6589768451035154	2
kadid10k	InternViT	internvit_6b_v25	scc	16	hidden_state_016	0.5385687732342008	0.6031020131141175	3
kadid10k	MAE	vit_mae_large	scc	7	hidden_state_007	0.8173791821561338	0.6806348851225444	1
kadid10k	MAE	vit_mae_huge	scc	8	hidden_state_008	0.7502323420074349	0.664767076308215	2
kadid10k	MAE	vit_mae_base	scc	6	hidden_state_006	0.666589219330855	0.6509052536192872	3
kadid10k	ResNeXt	resnext50_32x4d	scc	3	feature_map_003	0.8657063197026023	0.6922592583076026	1
kadid10k	ResNeXt	resnext101_32x8d	scc	2	feature_map_002	0.8645446096654275	0.7062803849636973	2
kadid10k	ResNet	resnet34	scc	3	hidden_state_003	0.9075278810408922	0.7073642524494944	1
kadid10k	ResNet	resnet18	scc	2	hidden_state_002	0.862685873605948	0.6921825537491894	2
kadid10k	ResNet	resnet101	scc	2	hidden_state_002	0.8480483271375465	0.6885295664749237	3
kadid10k	ResNet	resnet50	scc	2	hidden_state_002	0.8392193308550185	0.684261288098656	4
kadid10k	ResNet	resnet152	scc	2	hidden_state_002	0.8322490706319703	0.6821051379920271	5
kadid10k	SigLIP	siglip_base	scc	4	hidden_state_004	0.9433085501858736	0.7240718382559532	1
kadid10k	SigLIP	siglip_large	scc	17	hidden_state_017	0.7848513011152416	0.6717859523795298	2
kadid10k	SigLIP	siglip_so400m	scc	18	hidden_state_018	0.6865706319702602	0.6525466557532908	3
kadid10k	SigLIP2	siglip2_base	scc	1	pooler_output	0.7367565055762082	0.6702657708015266	1
kadid10k	SigLIP2	siglip2_base_naflex	scc	1	pooler_output	0.5762081784386617	0.6282397935722732	2
