family	model_key	corr_metric	global_metric_score	metric_score_std	mean_dataset_rank	dataset_count	global_best_layer_index	global_best_layer	global_best_layer_score	family_rank
SwinV2	swinv2_small	pcc	0.5720101786545082	0.08042341430300559	60.625	8	2	hidden_state_002	0.5716027741447091	4
VGG	vgg19_bn	pcc	0.74994147420933	0.10546690776468237	33.5	8	2	feature_map_002	0.7102109909379546	1
VGG	vgg11_bn	pcc	0.7381128980657665	0.03963299026105072	31.875	8	2	feature_map_002	0.6645766527126067	2
VGG	vgg16_bn	pcc	0.7376057254503952	0.06545051944173078	33.25	8	2	feature_map_002	0.6563301437672613	3
VGG	vgg13	pcc	0.7180068399847619	0.049040573702663695	34.5	8	2	feature_map_002	0.644799689690727	4
VGG	vgg13_bn	pcc	0.7159324509934574	0.060645603716600945	35.5	8	2	feature_map_002	0.5961518077034835	5
VGG	vgg19	pcc	0.7128913957728518	0.07042791674981033	36.875	8	2	feature_map_002	0.6454029123198298	6
VGG	vgg16	pcc	0.7072625235806528	0.04317329908307575	37.625	8	2	feature_map_002	0.6174944397760582	7
VGG	vgg11	pcc	0.6667749736413929	0.08964253106218907	43.9375	8	2	feature_map_002	0.5891768537417406	8
ViT	vit_tiny	pcc	0.8680425973368348	0.08481459141318227	16.625	8	3	block_003	0.8458248928758682	1
ViT	vit_small	pcc	0.8677749855984849	0.08434227372218434	16.25	8	3	block_003	0.836761223257062	2
ViT	vit_huge	pcc	0.7306604481285123	0.16205921176848676	38.25	8	9	hidden_state_009	0.71736429474628	3
ViT	vit_base	pcc	0.6938846412900617	0.15702472688901722	45.0	8	3	hidden_state_003	0.6348611472359538	4
ViT	vit_large	pcc	0.6722983517022985	0.16890598226929698	49.0	8	4	hidden_state_004	0.6310641886674468	5
CLIP	clip_vit_l14	scc	0.871833955957637	0.12004552966488906	18.375	8	6	hidden_state_006	0.8198771258432535	1
CLIP	clip_vit_l14_336	scc	0.8493881552930219	0.12716223811076838	22.75	8	6	hidden_state_006	0.7841421028857359	2
CLIP	clip_vit_b32	scc	0.8288295207238504	0.11912996559644135	26.875	8	8	hidden_state_008	0.73272999238356	3
CLIP	clip_vit_b16	scc	0.8155089356544528	0.15224353383432312	31.0	8	4	hidden_state_004	0.782945207863553	4
ConvNeXt	convnext_base	scc	0.696448121062879	0.09365714353765843	45.75	8	1	hidden_state_001	0.696448121062879	1
ConvNeXt	convnext_small	scc	0.6914428852446977	0.05019173520249457	46.5	8	1	hidden_state_001	0.6889161659138426	2
ConvNeXt	convnext_tiny	scc	0.6425337482130519	0.10753621396022638	47.5	8	1	hidden_state_001	0.6425337482130519	3
ConvNeXt	convnext_large	scc	0.5761091571944524	0.11795381293302652	61.125	8	1	hidden_state_001	0.5660255246616577	4
DINO	dino_vitb8	scc	0.7504926376087665	0.11603955971650437	37.3125	8	3	hidden_state_003	0.6885786196899114	1
DINO	dino_vits8	scc	0.7286774942683619	0.07977370161115607	41.75	8	5	hidden_state_005	0.7135171782832318	2
DINO	dino_vits16	scc	0.7040590763199354	0.11777065411728178	43.75	8	5	hidden_state_005	0.6921986021981521	3
DINO	dino_vitb16	scc	0.6565116856259373	0.13526446586460616	50.0	8	4	hidden_state_004	0.6320083195605763	4
DINOv2	dinov2_large	scc	0.9212966884001252	0.0724156094034433	8.875	8	9	hidden_state_009	0.903510981757538	1
DINOv2	dinov2_small	scc	0.9042905582688857	0.0490486339875255	11.1875	8	4	hidden_state_004	0.8884603297452449	2
DINOv2	dinov2_base	scc	0.9001928898952155	0.08184430182500947	12.625	8	4	hidden_state_004	0.8961954591655535	3
DINOv2	dinov2_giant	scc	0.8874712688501867	0.09246809245040559	14.875	8	13	hidden_state_013	0.8577915812687102	4
DINOv3	dinov3_vith16plus	scc	0.7391175656000327	0.05952953849792637	37.5	8	7	block_007	0.6810852019623127	1
DINOv3	dinov3_vitb16	scc	0.7267814097890031	0.06272390566957213	38.8125	8	3	block_003	0.7256134517215463	2
DINOv3	dinov3_vitl16	scc	0.707571030848421	0.09414101338373747	43.125	8	6	block_006	0.6682847412993335	3
DINOv3	dinov3_vits16plus	scc	0.6860683383799949	0.05595822081211589	47.375	8	2	block_002	0.6666824678580832	4
DINOv3	dinov3_vits16	scc	0.672215393793901	0.059448286364749414	49.1875	8	3	block_003	0.6473386395775125	5
FastViT	fastvit_ma36	scc	0.7895608095576859	0.07045932847338054	30.125	8	1	feature_map_001	0.7895608095576859	1
FastViT	fastvit_sa24	scc	0.7887369795514734	0.08536876810214201	31.625	8	2	feature_map_002	0.7726763382875329	2
FastViT	fastvit_sa12	scc	0.7206377209354733	0.06644591219330329	38.0	8	1	feature_map_001	0.7140667422533028	3
FastViT	fastvit_s12	scc	0.6811741218753413	0.060380173262500954	45.5	8	1	feature_map_001	0.6326729529609008	4
FastViT	fastvit_t12	scc	0.6520703297177933	0.07065780056314172	51.125	8	0	feature_map_000	0.6237246048107301	5
FastViT	fastvit_t8	scc	0.597383638632895	0.09076466956788284	58.125	8	1	feature_map_001	0.5931433969972073	6
