model_key	family	layer_index	layer_name	mean_quality	min_quality	max_quality	dataset_count	mean_alignment	min_alignment	max_alignment	joint_score
dino_vitb8	DINO	1	hidden_state_001	0.37884697516973814	0.10908457249070631	0.9212625546207527	8	0.20295036476099318	0.08828996282527883	0.31495071117106666	0.2908986699653657
dino_vitb8	DINO	2	hidden_state_002	0.545727334092169	0.2841542750929368	0.8990473977695168	8	0.5232769765943927	0.40226146220570014	0.6519664043039837	0.5345021553432808
dino_vitb8	DINO	3	hidden_state_003	0.6702037649586616	0.4634252147294297	0.9312267657992566	8	0.6647399052692292	0.5467781908302355	0.8366334622835051	0.6674718351139455
dino_vitb8	DINO	4	hidden_state_004	0.6660780131909315	0.5404883646176732	0.8806923791821561	8	0.6731663428927195	0.4653035935563817	0.9290829119855007	0.6696221780418254
dino_vitb8	DINO	5	hidden_state_005	0.6041021916599136	0.43947490706319703	0.8160374020033692	8	0.6692936888440769	0.400092936802974	0.9358183272862911	0.6366979402519952
dino_vitb8	DINO	6	hidden_state_006	0.5554987019363165	0.3294360804182242	0.8353228990396239	8	0.6542965182536497	0.3027416356877323	0.9533638317080119	0.604897610094983
dino_vitb8	DINO	7	hidden_state_007	0.5527156304808009	0.29486292465168007	0.7495165171325455	8	0.6357013234215868	0.28585811648079307	0.913383629049144	0.5942084769511938
dino_vitb8	DINO	8	hidden_state_008	0.575636994325341	0.428753139647014	0.8324814126394052	8	0.6025710641661179	0.3341078066914498	0.7974282335657182	0.5891040292457295
dino_vitb8	DINO	9	hidden_state_009	0.5662120907578975	0.32701397610130595	0.8795306691449815	8	0.537449784361973	0.33427164549896715	0.6410315985130112	0.5518309375599353
dino_vitb8	DINO	10	hidden_state_010	0.5896297024251274	0.23049412546554374	0.8986988847583643	8	0.4924483218782825	0.2899066110749802	0.6339838909541512	0.5410390121517049
dino_vitb8	DINO	11	hidden_state_011	0.578672076773666	0.21595557969772572	0.9155436802973977	8	0.42567329410629884	0.2363182406016162	0.627633209417596	0.5021726854399824
dino_vitb8	DINO	12	hidden_state_012	0.5807528494622832	0.15949800472989695	0.9090381040892194	8	0.3797758908674695	0.13949788927504095	0.6316604708798017	0.48026437016487633
dino_vitb8	DINO	13	canonical_embedding	0.6051141000942359	0.3040925287228082	0.8806923791821561	8	0.4141267323136327	0.19978868906031566	0.6365396530359356	0.5096204162039343
dino_vits16	DINO	0	hidden_state_000	0.09161349134001823	0.09161349134001823	0.09161349134001823	1	0.06586144029170465	0.06586144029170465	0.06586144029170465	0.07873746581586144
dino_vits16	DINO	1	hidden_state_001	0.29277185962394325	0.06598513011152417	0.8965436605601266	8	0.17491540034349626	0.027726146220570024	0.3366858804710858	0.23384362998371977
dino_vits16	DINO	2	hidden_state_002	0.4903479276169239	0.16194237918215615	0.8898698884758365	8	0.37940705311768275	0.17030669144981414	0.6083286564582068	0.43487749036730333
dino_vits16	DINO	3	hidden_state_003	0.5136260820243939	0.15625	0.8910315985130112	8	0.4468499869834523	0.14745972738537794	0.7129912578191059	0.4802380345039231
dino_vits16	DINO	4	hidden_state_004	0.5664871208682078	0.23594330855018586	0.9321561338289963	8	0.5084027856626983	0.23009603469640647	0.7831084857679973	0.537444953265453
