model_key	family	layer_index	layer_name	mean_quality	min_quality	max_quality	dataset_count
ijepa_vith14	I-JEPA	4	hidden_state_004	0.46586151813385973	0.18578982981323394	0.941682156133829	8
ijepa_vith14	I-JEPA	5	hidden_state_005	0.4806454285848991	0.15319458460767454	0.9682853159851301	8
ijepa_vith14	I-JEPA	6	hidden_state_006	0.49585482354239985	0.1381208873533864	0.9851301115241635	8
ijepa_vith14	I-JEPA	7	hidden_state_007	0.5208568711325978	0.11260531550457048	0.9851301115241635	8
ijepa_vith14	I-JEPA	8	hidden_state_008	0.5074411551859077	0.11933347235237379	0.9773466542750929	8
ijepa_vith14	I-JEPA	9	hidden_state_009	0.48928702492153764	0.12013390451279835	0.9674721189591078	8
ijepa_vith14	I-JEPA	10	hidden_state_010	0.4809697806887877	0.07583842640743907	0.9479553903345725	8
ijepa_vith14	I-JEPA	11	hidden_state_011	0.510621883026411	0.07352251507755887	0.90625	8
ijepa_vith14	I-JEPA	12	hidden_state_012	0.5164173918369267	0.07294391268231233	0.89567843866171	8
ijepa_vith14	I-JEPA	13	hidden_state_013	0.5060044462341868	0.07387328071205208	0.8918447955390335	8
ijepa_vith14	I-JEPA	14	hidden_state_014	0.5107854682660659	0.08826346768408008	0.8834804832713755	8
ijepa_vith14	I-JEPA	15	hidden_state_015	0.5109563886703844	0.110887529305557	0.8609433085501859	8
ijepa_vith14	I-JEPA	16	hidden_state_016	0.5370878564860169	0.1531129538285157	0.9035780669144982	8
ijepa_vith14	I-JEPA	17	hidden_state_017	0.5425778244459123	0.18291558969817423	0.9151951672862454	8
ijepa_vith14	I-JEPA	18	hidden_state_018	0.5331729352737489	0.17454376868604693	0.8753485130111525	8
ijepa_vith14	I-JEPA	19	hidden_state_019	0.561997763144608	0.21468487301211353	0.8949814126394052	8
ijepa_vith14	I-JEPA	20	hidden_state_020	0.5631745223368658	0.1718853513405898	0.9025325278810409	8
ijepa_vith14	I-JEPA	21	hidden_state_021	0.5756644827824268	0.2042445001664796	0.914381970260223	8
ijepa_vith14	I-JEPA	22	hidden_state_022	0.5900348762569335	0.33090875974420497	0.9451672862453532	8
ijepa_vith14	I-JEPA	23	hidden_state_023	0.5830866861067363	0.23695967074799107	0.9697955390334573	8
ijepa_vith14	I-JEPA	24	hidden_state_024	0.5586899461220256	0.24879484651268163	0.9636384758364313	8
ijepa_vith14	I-JEPA	25	hidden_state_025	0.561375106039318	0.2917709711600996	0.9678206319702602	8
ijepa_vith14	I-JEPA	26	hidden_state_026	0.551853315202127	0.25778300740807186	0.9527184014869888	8
ijepa_vith14	I-JEPA	27	hidden_state_027	0.5510948756237712	0.24459742436814602	0.9305297397769516	8
ijepa_vith14	I-JEPA	28	hidden_state_028	0.5724446321136865	0.21205126875378438	0.9118262081784386	8
ijepa_vith14	I-JEPA	29	hidden_state_029	0.5592035169835762	0.18967077156825368	0.9191542064415588	8
ijepa_vith14	I-JEPA	30	hidden_state_030	0.5180566669566681	0.11877910714419201	0.9390988262330646	8
ijepa_vith14	I-JEPA	31	hidden_state_031	0.4564002358116052	0.03543444398346454	0.9534657360972378	8
ijepa_vith14	I-JEPA	32	hidden_state_032	0.45752075482297533	0.030616347282336476	0.9306108342172198	8
ijepa_vith14	I-JEPA	33	canonical_embedding	0.45550857096244546	0.09632539509573636	0.8325234616084332	8
