model_key	family	layer_index	layer_name	mean_quality	min_quality	max_quality	dataset_count
dino_vitb8	DINO	1	hidden_state_001	0.2946387081784387	0.10908457249070631	0.7001626394052045	4
dino_vitb8	DINO	2	hidden_state_002	0.5153636152416357	0.2841542750929368	0.8990473977695168	4
dino_vitb8	DINO	3	hidden_state_003	0.7135513475836431	0.5874767657992565	0.9312267657992566	4
dino_vitb8	DINO	4	hidden_state_004	0.6678961431226765	0.5514637546468402	0.8806923791821561	4
dino_vitb8	DINO	5	hidden_state_005	0.5503601301115242	0.43947490706319703	0.7944934944237918	4
dino_vitb8	DINO	6	hidden_state_006	0.5095260223048327	0.4235594795539034	0.6635687732342007	4
dino_vitb8	DINO	7	hidden_state_007	0.5678438661710037	0.4387778810408922	0.7342007434944238	4
dino_vitb8	DINO	8	hidden_state_008	0.6624651486988847	0.5176579925650557	0.8324814126394052	4
dino_vitb8	DINO	9	hidden_state_009	0.7314707249070632	0.5913104089219331	0.8795306691449815	4
dino_vitb8	DINO	10	hidden_state_010	0.7825278810408922	0.6471886617100372	0.8986988847583643	4
dino_vitb8	DINO	11	hidden_state_011	0.8202544144981412	0.6952834572490706	0.9155436802973977	4
dino_vitb8	DINO	12	hidden_state_012	0.8399453996282528	0.726881970260223	0.9090381040892194	4
dino_vitb8	DINO	13	canonical_embedding	0.8130227695167287	0.7053903345724907	0.8806923791821561	4
dino_vits16	DINO	1	hidden_state_001	0.12314126394052045	0.06598513011152417	0.19156598513011153	4
dino_vits16	DINO	2	hidden_state_002	0.422426812267658	0.16194237918215615	0.8898698884758365	4
dino_vits16	DINO	3	hidden_state_003	0.4485072026022305	0.15625	0.8910315985130112	4
dino_vits16	DINO	4	hidden_state_004	0.5338348048327137	0.23594330855018586	0.9321561338289963	4
dino_vits16	DINO	5	hidden_state_005	0.6873257434944238	0.5274163568773235	0.9257667286245354	4
dino_vits16	DINO	6	hidden_state_006	0.6351068773234201	0.5525092936802973	0.8335269516728625	4
dino_vits16	DINO	7	hidden_state_007	0.6468982342007434	0.5394981412639406	0.8332946096654275	4
dino_vits16	DINO	8	hidden_state_008	0.6597351301115242	0.5210269516728624	0.8115706319702602	4
dino_vits16	DINO	9	hidden_state_009	0.7471828531598513	0.5871282527881041	0.8799953531598513	4
dino_vits16	DINO	10	hidden_state_010	0.8278636152416357	0.6692611524163569	0.9242565055762082	4
dino_vits16	DINO	11	hidden_state_011	0.8549895446096655	0.7179368029739777	0.9321561338289963	4
dino_vits16	DINO	12	hidden_state_012	0.8643703531598513	0.7450046468401488	0.9386617100371747	4
dino_vits16	DINO	13	canonical_embedding	0.8384061338289963	0.7220027881040892	0.9153113382899628	4
dino_vits8	DINO	1	hidden_state_001	0.290717936802974	0.1407992565055762	0.583410780669145	4
dino_vits8	DINO	2	hidden_state_002	0.469853624535316	0.1969098513011152	0.8930065055762082	4
dino_vits8	DINO	3	hidden_state_003	0.7036187267657993	0.5769052044609666	0.945631970260223	4
dino_vits8	DINO	4	hidden_state_004	0.6984491171003717	0.6003717472118959	0.852114312267658	4
dino_vits8	DINO	5	hidden_state_005	0.7554600371747212	0.6593866171003717	0.9007899628252788	4
dino_vits8	DINO	6	hidden_state_006	0.6872676579925651	0.6323187732342007	0.8098280669144982	4
dino_vits8	DINO	7	hidden_state_007	0.6186396375464684	0.5185873605947956	0.7454693308550187	4
dino_vits8	DINO	8	hidden_state_008	0.6626974907063197	0.5213754646840149	0.7633596654275093	4
dino_vits8	DINO	9	hidden_state_009	0.7514811802973977	0.59375	0.8523466542750929	4
dino_vits8	DINO	10	hidden_state_010	0.8443598977695167	0.7174721189591078	0.9011384758364313	4
dino_vits8	DINO	11	hidden_state_011	0.8906540427509294	0.7993726765799256	0.9312267657992566	4
dino_vits8	DINO	12	hidden_state_012	0.8994830390334573	0.8273698884758364	0.9390102230483272	4
dino_vits8	DINO	13	canonical_embedding	0.8719505111524164	0.8072723048327137	0.9096189591078068	4
dinov2_base	DINOv2	1	hidden_state_001	0.39193192379182157	0.06517193308550186	0.8256273234200744	4
dinov2_base	DINOv2	2	hidden_state_002	0.5933724442379182	0.3704693308550186	0.7180529739776952	4
dinov2_base	DINOv2	3	hidden_state_003	0.6103624535315986	0.4395910780669145	0.7195631970260223	4
dinov2_base	DINOv2	4	hidden_state_004	0.6739951208178439	0.5710966542750929	0.7818308550185874	4
dinov2_base	DINOv2	5	hidden_state_005	0.4140044144981413	0.29356412639405205	0.5370585501858736	4
dinov2_base	DINOv2	6	hidden_state_006	0.3731703066914498	0.24361059479553904	0.43610594795539037	4
dinov2_base	DINOv2	7	hidden_state_007	0.4596305762081784	0.11675185873605946	0.6352230483271375	4
dinov2_base	DINOv2	8	hidden_state_008	0.5302625464684014	0.19981412639405202	0.697839219330855	4
dinov2_base	DINOv2	9	hidden_state_009	0.636442843866171	0.3243494423791822	0.7954228624535316	4
dinov2_base	DINOv2	10	hidden_state_010	0.6878485130111525	0.35989776951672864	0.8930065055762082	4
dinov2_base	DINOv2	11	hidden_state_011	0.7490996747211895	0.3779042750929368	0.9381970260223048	4
dinov2_base	DINOv2	12	hidden_state_012	0.778171468401487	0.3989312267657993	0.9444702602230484	4
dinov2_base	DINOv2	13	canonical_embedding	0.7692263011152416	0.40473977695167285	0.9372676579925651	4
dinov2_giant	DINOv2	1	hidden_state_001	0.31052509293680297	0.06447490706319704	0.5468169144981413	4
dinov2_giant	DINOv2	2	hidden_state_002	0.33009990706319703	0.051115241635687744	0.6895910780669146	4
dinov2_giant	DINOv2	3	hidden_state_003	0.36916240706319703	0.08015799256505575	0.7523234200743495	4
dinov2_giant	DINOv2	4	hidden_state_004	0.37566798327137546	0.10037174721189591	0.7386152416356877	4
dinov2_giant	DINOv2	5	hidden_state_005	0.3889986059479554	0.14010223048327136	0.7213057620817844	4
dinov2_giant	DINOv2	6	hidden_state_006	0.422426812267658	0.19679368029739777	0.6986524163568772	4
dinov2_giant	DINOv2	7	hidden_state_007	0.46314474907063197	0.2538336431226766	0.7150325278810409	4
dinov2_giant	DINOv2	8	hidden_state_008	0.48469447026022305	0.31703066914498146	0.6807620817843867	4
dinov2_giant	DINOv2	9	hidden_state_009	0.5152764869888475	0.39045074349442377	0.6825046468401487	4
dinov2_giant	DINOv2	10	hidden_state_010	0.5456261617100372	0.4587592936802974	0.6644981412639406	4
dinov2_giant	DINOv2	11	hidden_state_011	0.5509700278810409	0.4728159851301115	0.5968866171003717	4
dinov2_giant	DINOv2	12	hidden_state_012	0.5318308550185874	0.4675882899628253	0.5769052044609665	4
dinov2_giant	DINOv2	13	hidden_state_013	0.5152184014869888	0.4654972118959108	0.5559944237918215	4
dinov2_giant	DINOv2	14	hidden_state_014	0.4831261617100372	0.441682156133829	0.5216078066914498	4
dinov2_giant	DINOv2	15	hidden_state_015	0.4404333178438662	0.383364312267658	0.46851765799256506	4
dinov2_giant	DINOv2	16	hidden_state_016	0.411535780669145	0.36024628252788105	0.4412174721189591	4
dinov2_giant	DINOv2	17	hidden_state_017	0.39344214684014867	0.30773698884758366	0.4379646840148699	4
dinov2_giant	DINOv2	18	hidden_state_018	0.3680878252788104	0.2619656133828996	0.4273931226765799	4
dinov2_giant	DINOv2	19	hidden_state_019	0.35237569702602234	0.25441449814126393	0.41368494423791824	4
dinov2_giant	DINOv2	20	hidden_state_020	0.3302160780669145	0.2870585501858736	0.3657063197026022	4
dinov2_giant	DINOv2	21	hidden_state_021	0.3578357342007435	0.2955390334572491	0.40299721189591076	4
dinov2_giant	DINOv2	22	hidden_state_022	0.388969563197026	0.29426115241635686	0.4766496282527881	4
dinov2_giant	DINOv2	23	hidden_state_023	0.4361930762081785	0.31261617100371747	0.5712128252788105	4
dinov2_giant	DINOv2	24	hidden_state_024	0.45515799256505574	0.27253717472118955	0.6196561338289963	4
dinov2_giant	DINOv2	25	hidden_state_025	0.49933201672862454	0.28938197026022305	0.6744888475836431	4
dinov2_giant	DINOv2	26	hidden_state_026	0.5227985594795539	0.2910083643122677	0.7013243494423792	4
dinov2_giant	DINOv2	27	hidden_state_027	0.5700220724907064	0.34560873605947956	0.7344330855018587	4
dinov2_giant	DINOv2	28	hidden_state_028	0.6120178903345725	0.3949814126394052	0.7783457249070632	4
dinov2_giant	DINOv2	29	hidden_state_029	0.649541124535316	0.43517657992565056	0.8098280669144982	4
dinov2_giant	DINOv2	30	hidden_state_030	0.6843924256505576	0.47444237918215615	0.8368959107806692	4
dinov2_giant	DINOv2	31	hidden_state_031	0.7055355483271375	0.47479089219330856	0.8576905204460966	4
dinov2_giant	DINOv2	32	hidden_state_032	0.7305994423791822	0.48048327137546465	0.8777881040892194	4
dinov2_giant	DINOv2	33	hidden_state_033	0.7485478624535317	0.48431691449814124	0.8918447955390335	4
dinov2_giant	DINOv2	34	hidden_state_034	0.7538336431226766	0.4634061338289963	0.8974210037174721	4
dinov2_giant	DINOv2	35	hidden_state_035	0.7592646375464684	0.45817843866171004	0.8997444237918215	4
dinov2_giant	DINOv2	36	hidden_state_036	0.7515973513011152	0.42414033457249073	0.8966078066914498	4
dinov2_giant	DINOv2	37	hidden_state_037	0.7310350836431228	0.3660548327137546	0.8835966542750929	4
dinov2_giant	DINOv2	38	hidden_state_038	0.7145388011152416	0.32795074349442377	0.8732574349442379	4
dinov2_giant	DINOv2	39	hidden_state_039	0.6953705855018588	0.29007899628252787	0.8634990706319703	4
dinov2_giant	DINOv2	40	hidden_state_040	0.6787581319702602	0.25882899628252787	0.8547862453531598	4
dinov2_giant	DINOv2	41	canonical_embedding	0.6536361524163569	0.2730018587360595	0.8108736059479554	4
dinov2_large	DINOv2	1	hidden_state_001	0.20460618029739774	0.05994423791821561	0.29646840148698883	4
