model_key	family	layer_index	layer_name	mean_quality	min_quality	max_quality	dataset_count	mean_alignment	min_alignment	max_alignment	joint_score
dino_vitb8	DINO	9	hidden_state_009	0.7314707249070632	0.5913104089219331	0.8795306691449815	4	0.5546778190830235	0.3877013630731103	0.6410315985130112	0.6430742719950433
dino_vitb8	DINO	10	hidden_state_010	0.7825278810408922	0.6471886617100372	0.8986988847583643	4	0.5648427819083024	0.4118649318463445	0.6339838909541512	0.6736853314745973
dino_vitb8	DINO	11	hidden_state_011	0.8202544144981412	0.6952834572490706	0.9155436802973977	4	0.5669144981412639	0.4407527881040892	0.627633209417596	0.6935844563197026
dino_vitb8	DINO	12	hidden_state_012	0.8399453996282528	0.726881970260223	0.9090381040892194	4	0.5653849132589839	0.4603469640644362	0.6316604708798017	0.7026651564436184
dino_vitb8	DINO	13	canonical_embedding	0.8130227695167287	0.7053903345724907	0.8806923791821561	4	0.5704189900867411	0.46685254027261464	0.6365396530359356	0.6917208798017349
dino_vits16	DINO	1	hidden_state_001	0.12314126394052045	0.06598513011152417	0.19156598513011153	4	0.07129027261462206	0.027726146220570024	0.09595724907063197	0.09721576827757125
dino_vits16	DINO	2	hidden_state_002	0.422426812267658	0.16194237918215615	0.8898698884758365	4	0.22738537794299876	0.17030669144981414	0.3207094175960347	0.32490609510532836
dino_vits16	DINO	3	hidden_state_003	0.4485072026022305	0.15625	0.8910315985130112	4	0.2798172242874845	0.14745972738537794	0.3628407682775712	0.3641622134448575
dino_vits16	DINO	4	hidden_state_004	0.5338348048327137	0.23594330855018586	0.9321561338289963	4	0.36924953531598514	0.23009603469640647	0.5326827757125155	0.45154217007434944
dino_vits16	DINO	5	hidden_state_005	0.6873257434944238	0.5274163568773235	0.9257667286245354	4	0.6072064745972738	0.4701053283767038	0.7261462205700124	0.6472661090458488
dino_vits16	DINO	6	hidden_state_006	0.6351068773234201	0.5525092936802973	0.8335269516728625	4	0.556110594795539	0.3957558859975217	0.6863382899628253	0.5956087360594795
dino_vits16	DINO	7	hidden_state_007	0.6468982342007434	0.5394981412639406	0.8332946096654275	4	0.5553942069392813	0.3673327137546469	0.6966387856257744	0.6011462205700124
dino_vits16	DINO	8	hidden_state_008	0.6597351301115242	0.5210269516728624	0.8115706319702602	4	0.5546003717472119	0.3360439900867411	0.7057001239157373	0.607167750929368
dino_vits16	DINO	9	hidden_state_009	0.7471828531598513	0.5871282527881041	0.8799953531598513	4	0.5635261771995044	0.3562577447335811	0.6643432465923172	0.6553545151796778
dino_vits16	DINO	10	hidden_state_010	0.8278636152416357	0.6692611524163569	0.9242565055762082	4	0.554581009913259	0.3945167286245353	0.6267812887236679	0.6912223125774473
dino_vits16	DINO	11	hidden_state_011	0.8549895446096655	0.7179368029739777	0.9321561338289963	4	0.5319663878562577	0.4069857496902107	0.627633209417596	0.6934779662329615
dino_vits16	DINO	12	hidden_state_012	0.8643703531598513	0.7450046468401488	0.9386617100371747	4	0.5184324659231723	0.41860285006195785	0.6230638166047088	0.6914014095415117
dino_vits16	DINO	13	canonical_embedding	0.8384061338289963	0.7220027881040892	0.9153113382899628	4	0.5152184014869888	0.420771375464684	0.615319083023544	0.6768122676579926
dino_vits8	DINO	1	hidden_state_001	0.290717936802974	0.1407992565055762	0.583410780669145	4	0.16873838289962828	0.09262701363073111	0.24117100371747213	0.22972815985130113
dino_vits8	DINO	2	hidden_state_002	0.469853624535316	0.1969098513011152	0.8930065055762082	4	0.35753562577447334	0.25480173482032215	0.4403655514250309	0.41369462515489464
dino_vits8	DINO	3	hidden_state_003	0.7036187267657993	0.5769052044609666	0.945631970260223	4	0.5883480483271375	0.5165737298636927	0.6504027261462205	0.6459833875464684
dino_vits8	DINO	4	hidden_state_004	0.6984491171003717	0.6003717472118959	0.852114312267658	4	0.6452331164807931	0.5636617100371747	0.7159231722428748	0.6718411167905824
dino_vits8	DINO	5	hidden_state_005	0.7554600371747212	0.6593866171003717	0.9007899628252788	4	0.6560563816604709	0.5506505576208178	0.7863228004956629	0.705758209417596
dino_vits8	DINO	6	hidden_state_006	0.6872676579925651	0.6323187732342007	0.8098280669144982	4	0.6251742565055762	0.4737453531598513	0.7927509293680298	0.6562209572490707
dino_vits8	DINO	7	hidden_state_007	0.6186396375464684	0.5185873605947956	0.7454693308550187	4	0.5988421623296158	0.43153655514250305	0.7985594795539034	0.6087408999380421
